id,subject,base_verb,object,landmark_verb,score,hilo
16,man,say,success,state,7,HIGH
16,man,try,experiment,judge,2,LOW
16,man,say,sentence,state,6,HIGH
16,man,say,success,allege,4,HIGH
16,man,provide,money,supply,7,HIGH
16,man,say,sentence,allege,3,LOW
16,man,draw,sword,depict,1,LOW
16,man,provide,money,leave,5,HIGH
16,male,draw,female,depict,5,LOW
16,man,draw,sword,attract,1,LOW
16,user,accept,responsibility,bear,5,HIGH
16,member,accept,share,receive,6,HIGH
16,model,buy,behaviour,bribe,1,LOW
16,model,buy,behaviour,purchase,1,LOW
16,mother,provide,baby,leave,1,LOW
16,mother,provide,baby,supply,6,HIGH
16,parent,draw,line,attract,1,LOW
16,parent,draw,line,depict,6,HIGH
16,patient,accept,treatment,bear,3,HIGH
16,patient,accept,treatment,receive,5,HIGH
16,patient,draw,figure,attract,2,LOW
16,service,meet,need,satisfy,7,HIGH
16,school,provide,education,supply,7,HIGH
16,scholar,write,book,spell,4,LOW
16,table,show,result,express,7,HIGH
16,firm,buy,politician,bribe,6,HIGH
16,figure,show,increase,picture,6,HIGH
16,weapon,buy,chance,bribe,1,LOW
16,family,run,hotel,move,1,LOW
16,family,provide,home,supply,5,HIGH
16,figure,show,increase,express,6,LOW
16,family,run,hotel,operate,7,HIGH
16,employer,provide,training,leave,4,LOW
16,employee,buy,property,purchase,7,HIGH
16,family,provide,home,leave,6,LOW
16,employer,provide,training,supply,7,HIGH
16,service,meet,need,visit,1,LOW
16,shareholder,accept,offer,bear,2,LOW
16,shareholder,accept,offer,receive,5,HIGH
16,shiver,run,spine,move,4,HIGH
16,shiver,run,spine,operate,1,LOW
16,sight,meet,eye,satisfy,2,LOW
16,society,accept,charge,bear,3,LOW
16,society,accept,charge,receive,5,LOW
16,speaker,say,word,allege,2,LOW
16,speaker,say,word,state,6,HIGH
16,table,show,result,picture,2,LOW
16,user,run,application,move,1,LOW
16,spokesman,say,decision,state,6,HIGH
16,spokesman,say,decision,allege,2,HIGH
16,specialist,write,papers,spell,4,LOW
16,specialist,write,papers,publish,5,HIGH
16,student,write,name,spell,4,HIGH
16,student,write,name,publish,3,LOW
16,student,meet,requirement,visit,1,LOW
16,student,meet,requirement,satisfy,7,HIGH
16,study,provide,evidence,supply,7,HIGH
16,study,provide,evidence,leave,4,LOW
16,child,meet,house,satisfy,1,LOW
16,child,draw,picture,depict,4,HIGH
16,beach,meet,standard,satisfy,6,HIGH
16,artist,show,work,picture,3,HIGH
16,artist,show,work,express,5,LOW
16,child,draw,picture,attract,1,LOW
16,boy,meet,girl,visit,4,HIGH
16,boy,meet,girl,satisfy,2,LOW
16,beach,meet,standard,visit,1,LOW
16,sweat,run,face,move,1,HIGH
16,sweat,run,face,operate,1,LOW
16,survey,say,recovery,allege,4,HIGH
16,survey,say,recovery,state,6,HIGH
16,supporter,buy,ticket,bribe,1,LOW
16,supporter,buy,ticket,purchase,7,HIGH
16,study,show,correlation,express,6,HIGH
16,study,show,correlation,picture,6,LOW
16,study,provide,information,leave,5,LOW
16,study,provide,information,supply,6,HIGH
16,company,provide,service,supply,7,HIGH
16,court,try,case,judge,6,HIGH
16,claimant,draw,benefit,depict,1,LOW
16,company,provide,service,leave,4,LOW
16,court,try,offence,test,4,LOW
16,demonstrator,try,building,judge,2,LOW
16,court,try,case,test,3,LOW
16,court,try,offence,judge,6,HIGH
16,demonstrator,try,building,test,5,HIGH
16,employee,buy,property,bribe,1,LOW
16,writer,write,book,spell,2,LOW
17,table,draw,eye,depict,2,LOW
17,table,draw,eye,attract,6,HIGH
17,system,meet,criterion,visit,3,HIGH
17,system,meet,criterion,satisfy,3,HIGH
17,system,meet,requirement,visit,3,LOW
17,system,meet,requirement,satisfy,6,HIGH
17,system,provide,facility,supply,1,HIGH
17,system,provide,facility,leave,2,LOW
17,system,run,application,operate,6,HIGH
17,system,run,application,move,6,LOW
17,woman,draw,hair,depict,4,LOW
17,woman,draw,hair,attract,4,LOW
17,magazine,accept,liability,bear,6,HIGH
17,machine,run,program,operate,7,HIGH
17,machine,run,program,move,2,LOW
17,lawyer,accept,conviction,receive,7,LOW
17,lawyer,accept,conviction,bear,6,LOW
17,justice,try,king,test,3,HIGH
17,justice,try,king,judge,5,LOW
17,judge,try,action,test,7,HIGH
17,male,draw,female,attract,6,HIGH
17,magazine,accept,liability,receive,3,LOW
17,teacher,write,book,spell,3,LOW
17,user,run,application,operate,6,HIGH
17,scholar,write,book,publish,7,HIGH
17,people,try,program,test,6,HIGH
17,people,try,sniffing,judge,4,LOW
17,runway,run,parallel,operate,6,LOW
17,people,say,success,state,4,HIGH
17,people,try,door,judge,3,LOW
17,people,try,door,test,6,HIGH
17,people,try,program,judge,5,LOW
17,people,run,round,operate,4,LOW
17,people,say,prayer,allege,3,LOW
17,people,say,prayer,state,5,LOW
17,people,say,success,allege,4,HIGH
17,government,accept,recommendation,receive,6,HIGH
17,government,provide,cash,leave,4,LOW
17,government,provide,cash,supply,6,HIGH
17,investor,buy,share,bribe,2,LOW
17,firm,buy,politician,purchase,5,LOW
17,government,accept,proposal,bear,3,LOW
17,government,accept,proposal,receive,6,HIGH
17,government,accept,recommendation,bear,2,LOW
17,road,run,parallel,move,4,LOW
17,writer,write,book,publish,6,HIGH
17,investor,buy,share,purchase,7,HIGH
17,judge,try,action,judge,5,HIGH
17,river,meet,sea,visit,6,LOW
17,runway,run,parallel,move,6,LOW
17,school,provide,education,leave,5,LOW
17,road,run,parallel,operate,5,LOW
17,tribunal,try,crime,judge,3,HIGH
17,priest,say,prayer,allege,3,LOW
17,priest,say,mass,state,6,LOW
17,priest,say,mass,allege,2,LOW
17,poll,show,support,picture,4,LOW
17,poll,show,support,express,6,HIGH
17,politician,buy,election,purchase,3,LOW
17,politician,buy,election,bribe,5,HIGH
17,people,write,letter,spell,4,HIGH
17,people,write,letter,publish,5,HIGH
17,people,try,sniffing,test,5,LOW
17,member,accept,share,bear,5,LOW
17,map,show,location,picture,3,HIGH
17,weapon,buy,chance,purchase,2,LOW
17,user,accept,responsibility,receive,2,LOW
17,user,write,word,spell,2,HIGH
17,user,write,word,publish,5,LOW
17,user,write,software,spell,2,LOW
17,user,write,software,publish,6,HIGH
17,man,write,song,publish,5,LOW
17,man,try,experiment,test,6,HIGH
17,management,accept,responsibility,bear,6,HIGH
17,man,write,song,spell,3,LOW
17,map,show,area,express,2,LOW
17,management,accept,responsibility,receive,6,LOW
17,map,show,location,express,2,LOW
17,map,show,area,picture,6,HIGH
17,claimant,draw,benefit,attract,2,HIGH
17,cinema,show,film,picture,4,HIGH
17,teacher,write,book,publish,6,LOW
17,child,show,sign,express,4,LOW
17,child,show,interest,picture,2,LOW
17,child,show,interest,express,6,HIGH
17,child,meet,house,visit,6,HIGH
17,cinema,show,film,express,3,LOW
17,child,write,word,spell,6,HIGH
17,child,write,word,publish,5,LOW
17,child,show,sign,picture,6,HIGH
17,people,buy,product,bribe,4,LOW
17,people,buy,house,purchase,7,HIGH
17,people,buy,house,bribe,3,LOW
17,patient,draw,figure,depict,6,HIGH
17,people,run,company,move,5,LOW
17,people,buy,security,purchase,4,LOW
17,people,buy,security,bribe,3,HIGH
17,people,buy,product,purchase,6,HIGH
17,people,run,round,move,6,HIGH
17,people,run,company,operate,6,HIGH
17,representative,meet,official,visit,5,HIGH
17,river,meet,sea,satisfy,6,LOW
17,tribunal,try,crime,test,4,LOW
17,producer,say,favour,state,3,LOW
17,proposal,draw,criticism,attract,5,HIGH
17,priest,say,prayer,state,6,LOW
17,producer,say,favour,allege,2,HIGH
17,report,draw,attention,depict,4,LOW
17,representative,meet,official,satisfy,3,LOW
17,proposal,draw,criticism,depict,3,LOW
17,report,draw,attention,attract,6,HIGH
17,man,say,success,state,5,HIGH
17,man,try,experiment,judge,6,LOW
17,man,say,sentence,state,6,HIGH
17,man,say,success,allege,3,HIGH
17,man,provide,money,supply,5,HIGH
17,man,say,sentence,allege,2,LOW
17,man,draw,sword,depict,5,LOW
17,man,provide,money,leave,4,HIGH
17,male,draw,female,depict,6,LOW
17,man,draw,sword,attract,3,LOW
17,user,accept,responsibility,bear,5,HIGH
17,member,accept,share,receive,5,HIGH
17,model,buy,behaviour,bribe,2,LOW
17,model,buy,behaviour,purchase,6,LOW
17,mother,provide,baby,leave,2,LOW
17,mother,provide,baby,supply,6,HIGH
17,parent,draw,line,attract,3,LOW
17,parent,draw,line,depict,6,HIGH
17,patient,accept,treatment,bear,4,HIGH
17,patient,accept,treatment,receive,5,HIGH
17,patient,draw,figure,attract,3,LOW
17,service,meet,need,satisfy,6,HIGH
17,school,provide,education,supply,4,HIGH
17,scholar,write,book,spell,3,LOW
17,table,show,result,express,1,HIGH
17,firm,buy,politician,bribe,4,HIGH
17,figure,show,increase,picture,7,HIGH
17,weapon,buy,chance,bribe,1,LOW
17,family,run,hotel,move,2,LOW
17,family,provide,home,supply,4,HIGH
17,figure,show,increase,express,2,LOW
17,family,run,hotel,operate,5,HIGH
17,employer,provide,training,leave,2,LOW
17,employee,buy,property,purchase,7,HIGH
17,family,provide,home,leave,2,LOW
17,employer,provide,training,supply,6,HIGH
17,service,meet,need,visit,2,LOW
17,shareholder,accept,offer,bear,4,LOW
17,shareholder,accept,offer,receive,6,HIGH
17,shiver,run,spine,move,2,HIGH
17,shiver,run,spine,operate,6,LOW
17,sight,meet,eye,satisfy,3,LOW
17,society,accept,charge,bear,5,LOW
17,society,accept,charge,receive,5,LOW
17,speaker,say,word,allege,4,LOW
17,speaker,say,word,state,5,HIGH
17,table,show,result,picture,3,LOW
17,user,run,application,move,5,LOW
17,spokesman,say,decision,state,6,HIGH
17,spokesman,say,decision,allege,5,HIGH
17,specialist,write,papers,spell,5,LOW
17,specialist,write,papers,publish,3,HIGH
17,student,write,name,spell,7,HIGH
17,student,write,name,publish,2,LOW
17,student,meet,requirement,visit,2,LOW
17,student,meet,requirement,satisfy,3,HIGH
17,study,provide,evidence,supply,6,HIGH
17,study,provide,evidence,leave,6,LOW
17,child,meet,house,satisfy,3,LOW
17,child,draw,picture,depict,6,HIGH
17,beach,meet,standard,satisfy,7,HIGH
17,artist,show,work,picture,3,HIGH
17,artist,show,work,express,5,LOW
17,child,draw,picture,attract,2,LOW
17,boy,meet,girl,visit,6,HIGH
17,boy,meet,girl,satisfy,1,LOW
17,beach,meet,standard,visit,3,LOW
17,sweat,run,face,move,6,HIGH
17,sweat,run,face,operate,7,LOW
17,survey,say,recovery,allege,2,HIGH
17,survey,say,recovery,state,6,HIGH
17,supporter,buy,ticket,bribe,5,LOW
17,supporter,buy,ticket,purchase,6,HIGH
17,study,show,correlation,express,4,HIGH
17,study,show,correlation,picture,3,LOW
17,study,provide,information,leave,6,LOW
17,study,provide,information,supply,7,HIGH
17,company,provide,service,supply,7,HIGH
17,court,try,case,judge,6,HIGH
17,claimant,draw,benefit,depict,4,LOW
17,company,provide,service,leave,1,LOW
17,court,try,offence,test,2,LOW
17,demonstrator,try,building,judge,5,LOW
17,court,try,case,test,3,LOW
17,court,try,offence,judge,6,HIGH
17,demonstrator,try,building,test,5,HIGH
17,employee,buy,property,bribe,2,LOW
17,writer,write,book,spell,2,LOW
18,table,draw,eye,depict,2,LOW
18,table,draw,eye,attract,6,HIGH
18,system,meet,criterion,visit,2,HIGH
18,system,meet,criterion,satisfy,6,HIGH
18,system,meet,requirement,visit,2,LOW
18,system,meet,requirement,satisfy,7,HIGH
18,system,provide,facility,supply,7,HIGH
18,system,provide,facility,leave,2,LOW
18,system,run,application,operate,7,HIGH
18,system,run,application,move,2,LOW
18,woman,draw,hair,depict,6,LOW
18,woman,draw,hair,attract,2,LOW
18,magazine,accept,liability,bear,6,HIGH
18,machine,run,program,operate,7,HIGH
18,machine,run,program,move,5,LOW
18,lawyer,accept,conviction,receive,5,LOW
18,lawyer,accept,conviction,bear,4,LOW
18,justice,try,king,test,4,HIGH
18,justice,try,king,judge,5,LOW
18,judge,try,action,test,4,HIGH
18,male,draw,female,attract,4,HIGH
18,magazine,accept,liability,receive,3,LOW
18,teacher,write,book,spell,3,LOW
18,user,run,application,operate,7,HIGH
18,scholar,write,book,publish,6,HIGH
18,people,try,program,test,7,HIGH
18,people,try,sniffing,judge,2,LOW
18,runway,run,parallel,operate,2,LOW
18,people,say,success,state,6,HIGH
18,people,try,door,judge,1,LOW
18,people,try,door,test,7,HIGH
18,people,try,program,judge,5,LOW
18,people,run,round,operate,7,LOW
18,people,say,prayer,allege,4,LOW
18,people,say,prayer,state,7,LOW
18,people,say,success,allege,5,HIGH
18,government,accept,recommendation,receive,3,HIGH
18,government,provide,cash,leave,6,LOW
18,government,provide,cash,supply,7,HIGH
18,investor,buy,share,bribe,3,LOW
18,firm,buy,politician,purchase,6,LOW
18,government,accept,proposal,bear,3,LOW
18,government,accept,proposal,receive,5,HIGH
18,government,accept,recommendation,bear,3,LOW
18,road,run,parallel,move,5,LOW
18,writer,write,book,publish,6,HIGH
18,investor,buy,share,purchase,7,HIGH
18,judge,try,action,judge,6,HIGH
18,river,meet,sea,visit,2,LOW
18,runway,run,parallel,move,4,LOW
18,school,provide,education,leave,2,LOW
18,road,run,parallel,operate,2,LOW
18,tribunal,try,crime,judge,6,HIGH
18,priest,say,prayer,allege,2,LOW
18,priest,say,mass,state,5,LOW
18,priest,say,mass,allege,2,LOW
18,poll,show,support,picture,4,LOW
18,poll,show,support,express,6,HIGH
18,politician,buy,election,purchase,5,LOW
18,politician,buy,election,bribe,5,HIGH
18,people,write,letter,spell,4,HIGH
18,people,write,letter,publish,5,HIGH
18,people,try,sniffing,test,4,LOW
18,member,accept,share,bear,5,LOW
18,map,show,location,picture,7,HIGH
18,weapon,buy,chance,purchase,6,LOW
18,user,accept,responsibility,receive,4,LOW
18,user,write,word,spell,6,HIGH
18,user,write,word,publish,4,LOW
18,user,write,software,spell,3,LOW
18,user,write,software,publish,6,HIGH
18,man,write,song,publish,5,LOW
18,man,try,experiment,test,5,HIGH
18,management,accept,responsibility,bear,7,HIGH
18,man,write,song,spell,5,LOW
18,map,show,area,express,5,LOW
18,management,accept,responsibility,receive,4,LOW
18,map,show,location,express,5,LOW
18,map,show,area,picture,7,HIGH
18,claimant,draw,benefit,attract,3,HIGH
18,cinema,show,film,picture,5,HIGH
18,teacher,write,book,publish,5,LOW
18,child,show,sign,express,4,LOW
18,child,show,interest,picture,3,LOW
18,child,show,interest,express,6,HIGH
18,child,meet,house,visit,3,HIGH
18,cinema,show,film,express,3,LOW
18,child,write,word,spell,5,HIGH
18,child,write,word,publish,5,LOW
18,child,show,sign,picture,4,HIGH
18,people,buy,product,bribe,3,LOW
18,people,buy,house,purchase,7,HIGH
18,people,buy,house,bribe,1,LOW
18,patient,draw,figure,depict,6,HIGH
18,people,run,company,move,1,LOW
18,people,buy,security,purchase,7,LOW
18,people,buy,security,bribe,2,HIGH
18,people,buy,product,purchase,7,HIGH
18,people,run,round,move,3,HIGH
18,people,run,company,operate,7,HIGH
18,representative,meet,official,visit,6,HIGH
18,river,meet,sea,satisfy,2,LOW
18,tribunal,try,crime,test,4,LOW
18,producer,say,favour,state,6,LOW
18,proposal,draw,criticism,attract,5,HIGH
18,priest,say,prayer,state,6,LOW
18,producer,say,favour,allege,3,HIGH
18,report,draw,attention,depict,3,LOW
18,representative,meet,official,satisfy,2,LOW
18,proposal,draw,criticism,depict,3,LOW
18,report,draw,attention,attract,7,HIGH
18,man,say,success,state,7,HIGH
18,man,try,experiment,judge,3,LOW
18,man,say,sentence,state,7,HIGH
18,man,say,success,allege,6,HIGH
18,man,provide,money,supply,7,HIGH
18,man,say,sentence,allege,4,LOW
18,man,draw,sword,depict,5,LOW
18,man,provide,money,leave,5,HIGH
18,male,draw,female,depict,6,LOW
18,man,draw,sword,attract,3,LOW
18,user,accept,responsibility,bear,6,HIGH
18,member,accept,share,receive,5,HIGH
18,model,buy,behaviour,bribe,3,LOW
18,model,buy,behaviour,purchase,7,LOW
18,mother,provide,baby,leave,3,LOW
18,mother,provide,baby,supply,6,HIGH
18,parent,draw,line,attract,2,LOW
18,parent,draw,line,depict,4,HIGH
18,patient,accept,treatment,bear,5,HIGH
18,patient,accept,treatment,receive,5,HIGH
18,patient,draw,figure,attract,3,LOW
18,service,meet,need,satisfy,7,HIGH
18,school,provide,education,supply,7,HIGH
18,scholar,write,book,spell,4,LOW
18,table,show,result,express,6,HIGH
18,firm,buy,politician,bribe,6,HIGH
18,figure,show,increase,picture,6,HIGH
18,weapon,buy,chance,bribe,1,LOW
18,family,run,hotel,move,2,LOW
18,family,provide,home,supply,7,HIGH
18,figure,show,increase,express,7,LOW
18,family,run,hotel,operate,7,HIGH
18,employer,provide,training,leave,2,LOW
18,employee,buy,property,purchase,7,HIGH
18,family,provide,home,leave,2,LOW
18,employer,provide,training,supply,7,HIGH
18,service,meet,need,visit,2,LOW
18,shareholder,accept,offer,bear,3,LOW
18,shareholder,accept,offer,receive,5,HIGH
18,shiver,run,spine,move,2,HIGH
18,shiver,run,spine,operate,2,LOW
18,sight,meet,eye,satisfy,2,LOW
18,society,accept,charge,bear,6,LOW
18,society,accept,charge,receive,5,LOW
18,speaker,say,word,allege,4,LOW
18,speaker,say,word,state,7,HIGH
18,table,show,result,picture,5,LOW
18,user,run,application,move,2,LOW
18,spokesman,say,decision,state,7,HIGH
18,spokesman,say,decision,allege,5,HIGH
18,specialist,write,papers,spell,4,LOW
18,specialist,write,papers,publish,6,HIGH
18,student,write,name,spell,4,HIGH
18,student,write,name,publish,5,LOW
18,student,meet,requirement,visit,2,LOW
18,student,meet,requirement,satisfy,7,HIGH
18,study,provide,evidence,supply,7,HIGH
18,study,provide,evidence,leave,5,LOW
18,child,meet,house,satisfy,4,LOW
18,child,draw,picture,depict,6,HIGH
18,beach,meet,standard,satisfy,7,HIGH
18,artist,show,work,picture,3,HIGH
18,artist,show,work,express,4,LOW
18,child,draw,picture,attract,2,LOW
18,boy,meet,girl,visit,6,HIGH
18,boy,meet,girl,satisfy,4,LOW
18,beach,meet,standard,visit,3,LOW
18,sweat,run,face,move,3,HIGH
18,sweat,run,face,operate,1,LOW
18,survey,say,recovery,allege,3,HIGH
18,survey,say,recovery,state,5,HIGH
18,supporter,buy,ticket,bribe,2,LOW
18,supporter,buy,ticket,purchase,7,HIGH
18,study,show,correlation,express,6,HIGH
18,study,show,correlation,picture,5,LOW
18,study,provide,information,leave,6,LOW
18,study,provide,information,supply,7,HIGH
18,company,provide,service,supply,7,HIGH
18,court,try,case,judge,6,HIGH
18,claimant,draw,benefit,depict,3,LOW
18,company,provide,service,leave,4,LOW
18,court,try,offence,test,5,LOW
18,demonstrator,try,building,judge,2,LOW
18,court,try,case,test,5,LOW
18,court,try,offence,judge,5,HIGH
18,demonstrator,try,building,test,6,HIGH
18,employee,buy,property,bribe,1,LOW
18,writer,write,book,spell,2,LOW
19,table,draw,eye,depict,1,LOW
19,table,draw,eye,attract,6,HIGH
19,system,meet,criterion,visit,1,HIGH
19,system,meet,criterion,satisfy,7,HIGH
19,system,meet,requirement,visit,1,LOW
19,system,meet,requirement,satisfy,7,HIGH
19,system,provide,facility,supply,6,HIGH
19,system,provide,facility,leave,1,LOW
19,system,run,application,operate,6,HIGH
19,system,run,application,move,1,LOW
19,woman,draw,hair,depict,6,LOW
19,woman,draw,hair,attract,1,LOW
19,magazine,accept,liability,bear,5,HIGH
19,machine,run,program,operate,7,HIGH
19,machine,run,program,move,1,LOW
19,lawyer,accept,conviction,receive,4,LOW
19,lawyer,accept,conviction,bear,4,LOW
19,justice,try,king,test,1,HIGH
19,justice,try,king,judge,5,LOW
19,judge,try,action,test,3,HIGH
19,male,draw,female,attract,7,HIGH
19,magazine,accept,liability,receive,3,LOW
19,teacher,write,book,spell,5,LOW
19,user,run,application,operate,7,HIGH
19,scholar,write,book,publish,5,HIGH
19,people,try,program,test,6,HIGH
19,people,try,sniffing,judge,1,LOW
19,runway,run,parallel,operate,1,LOW
19,people,say,success,state,5,HIGH
19,people,try,door,judge,1,LOW
19,people,try,door,test,4,HIGH
